"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"233","AQUIFEX_00281",101.277223805731,-0.0112093912377639,0.233341102206068,-0.0480386487069246,0.961685440934513,0.998423302204163,"no"
"234","AQUIFEX_00282",162.126907658872,0.0028132943074641,0.186713382207615,0.0150674486970402,0.987978370190113,0.998423302204163,"no"
"235","AQUIFEX_00283",180.049030969688,0.0264009012393303,0.181139615780984,0.145748908241318,0.884119610386914,0.998423302204163,"no"
"236","AQUIFEX_00284",189.088625934141,0.0182575293145888,0.172229373803991,0.106007058559983,0.915576751824654,0.998423302204163,"no"
"237","AQUIFEX_00286",377.337044575441,-0.0374180927374029,0.115498688476283,-0.323969849623761,0.745960860748973,0.998423302204163,"no"
"238","AQUIFEX_00287",117.732202879453,-0.0704673322516258,0.215045434209454,-0.327685786544022,0.743149251248865,0.998423302204163,"no"
"239","AQUIFEX_00288",87.3331260482799,-0.144578086251534,0.391881462498388,-0.36893321089953,0.712177508112266,0.998423302204163,"no"
"240","AQUIFEX_00289",229.947421612119,-0.0849646999281639,0.146943743331401,-0.578212436963334,0.563120703082012,0.998423302204163,"no"
"241","AQUIFEX_00290",391.652909755972,-0.000614825814019001,0.117695621809287,-0.0052238630848585,0.995831979253528,0.998423302204163,"no"
"242","AQUIFEX_00291",156.106953071845,-0.00679758708082718,0.191966656645956,-0.0354102488400575,0.971752612445649,0.998423302204163,"no"
"243","AQUIFEX_00292",328.230274766485,-0.0849421865878882,0.122270105473955,-0.694709358911787,0.487237461713261,0.998423302204163,"no"
"244","AQUIFEX_00294",389.600784471618,0.0212617373088352,0.112759599940311,0.188558112303432,0.850439165341795,0.998423302204163,"no"
"245","AQUIFEX_00295",218.034412497394,-0.109118272242503,0.158188738298503,-0.689797980666588,0.490321238750121,0.998423302204163,"no"
"246","AQUIFEX_00296",144.193856684447,0.102952525076005,0.198946702737529,0.517487968683906,0.604815565487998,0.998423302204163,"no"
"247","AQUIFEX_00297",2.99375308595281,-0.481901536504167,1.31163731029161,-0.367404565822412,0.713317266353193,0.998423302204163,"no"
"248","AQUIFEX_00298",159.406751135361,-0.263887987097146,0.192541158150191,-1.37055365009958,0.170514140102934,0.998423302204163,"no"
